User_ID,Product_ID,Category,Price,Wishlist_Count,Return_History,Days_to_Return,Product_Rating,Return_Status
5806,P227,Home,2772,13,0,-1,3.4,0
6119,P123,Electronics,700,40,0,4,4.4,1
6810,P453,Sports,2280,8,1,12,1.4,1
6990,P390,Fashion,3176,32,1,18,1.1,1
9758,P870,Home,2096,8,0,18,1.1,0
5955,P835,Fashion,2758,14,0,13,3.5,0
1240,P989,Electronics,3228,22,0,29,3.9,1
4982,P501,Sports,2020,23,0,15,3.6,0
6902,P597,Sports,1867,0,1,16,4.7,0
6276,P599,Electronics,3119,42,0,29,2.3,1
5931,P459,Electronics,4241,14,0,16,2.8,0
8178,P517,Fashion,4991,32,0,13,2.7,1
9007,P519,Electronics,2561,11,0,5,1.6,1
8801,P189,Electronics,3984,19,1,29,4.4,1
6946,P792,Sports,4101,30,1,6,3.2,1
8507,P882,Fashion,3748,31,1,18,4.4,0
5821,P482,Home,1652,11,1,-1,3.0,1
8106,P326,Home,3238,33,1,14,3.7,1
8468,P587,Beauty,1969,48,1,22,4.8,0
4353,P271,Electronics,1939,0,1,13,2.5,1
1139,P593,Fashion,4865,7,1,8,3.5,1
1024,P244,Fashion,971,9,1,4,4.0,0
9592,P219,Home,2197,11,0,9,2.7,1
5509,P426,Home,690,20,1,21,3.0,1
6141,P952,Home,3803,39,0,22,5.0,1
2132,P735,Electronics,4441,38,0,5,3.8,1
8663,P299,Sports,2553,26,1,26,2.2,1
9393,P925,Home,465,19,0,11,2.9,0
6270,P622,Home,2128,0,1,3,1.1,1
9321,P620,Sports,4740,30,0,14,2.8,1
9630,P169,Home,4298,22,0,25,1.6,1
7593,P927,Fashion,1432,4,0,2,3.6,1
7595,P274,Beauty,1041,12,1,17,4.2,1
2834,P408,Fashion,2084,32,1,23,4.3,0
8622,P836,Home,4339,41,0,3,4.3,0
2292,P670,Beauty,3076,30,0,17,1.3,1
3551,P168,Electronics,349,36,1,11,1.7,1
6623,P885,Fashion,1422,0,0,29,3.2,1
6307,P405,Electronics,3604,38,0,7,4.7,0
7568,P445,Beauty,1659,23,1,0,2.9,1
2758,P720,Home,1475,10,0,14,3.9,1
7968,P360,Beauty,3068,1,1,14,3.1,0
5069,P259,Electronics,3489,47,1,12,4.0,0
1128,P948,Sports,2459,1,1,10,2.2,1
1922,P467,Sports,4688,25,0,5,1.2,0
4659,P116,Sports,767,3,1,16,1.9,1
5563,P843,Electronics,4847,30,1,0,1.8,1
7150,P202,Electronics,746,10,0,14,2.9,0
7452,P386,Fashion,528,42,1,13,3.8,1
8990,P984,Electronics,1210,11,1,0,4.3,1
1465,P701,Fashion,1124,25,0,13,3.9,0
6261,P136,Beauty,864,2,1,8,1.7,1
7000,P440,Electronics,2235,19,0,19,3.7,1
9224,P668,Home,4858,26,1,5,2.2,0
3230,P745,Home,4703,25,1,9,1.5,1
5308,P160,Electronics,2322,9,0,13,1.9,0
8923,P316,Electronics,2571,45,0,8,4.1,0
4613,P363,Sports,671,8,0,1,4.0,0
8926,P511,Electronics,4723,11,1,25,4.7,1
3475,P697,Home,1958,43,0,13,2.9,1
6227,P218,Sports,1882,27,1,7,3.0,0
4464,P327,Fashion,2827,4,0,15,1.0,1
4577,P436,Fashion,1154,33,1,2,3.7,0
3639,P428,Home,4931,1,0,24,4.4,1
5359,P909,Beauty,2974,29,0,12,3.8,1
7053,P560,Electronics,3610,6,0,16,1.7,1
9579,P205,Sports,3414,25,1,0,2.1,1
9596,P785,Beauty,1610,17,1,8,2.3,1
2213,P389,Electronics,1965,14,0,19,3.8,1
7492,P694,Home,2378,27,0,1,1.4,1
4112,P261,Fashion,4404,26,1,9,3.7,1
7012,P297,Electronics,1934,38,1,21,2.3,0
4827,P582,Beauty,4646,29,0,17,1.2,1
9623,P457,Home,3958,48,1,23,4.3,0
5758,P293,Home,3070,36,0,26,3.3,1
3605,P548,Sports,491,1,0,15,2.4,1
6640,P122,Home,4562,44,1,23,1.1,1
7389,P220,Electronics,2642,13,0,20,4.9,1
2859,P102,Beauty,1710,17,0,1,1.9,0
8455,P128,Electronics,1053,23,0,14,3.4,0
9763,P692,Home,3414,44,1,13,4.5,1
8132,P119,Sports,3229,24,0,22,1.6,1
6905,P309,Electronics,3997,13,1,27,4.5,1
6794,P576,Electronics,3637,36,0,7,4.5,0
1704,P434,Fashion,2709,7,0,14,2.6,0
1499,P215,Home,2750,13,0,19,2.2,1
2056,P753,Sports,4387,19,0,21,3.0,1
3020,P788,Sports,581,31,0,26,1.4,0
8030,P638,Home,465,38,1,22,3.9,0
5932,P731,Beauty,872,41,1,19,4.1,0
2253,P720,Home,1137,46,1,17,4.8,0
9872,P872,Beauty,4437,14,1,7,2.7,1
5037,P700,Home,4543,21,1,13,2.5,0
3848,P312,Sports,2169,14,0,23,3.7,0
6287,P204,Electronics,3272,4,0,28,3.8,0
6415,P645,Electronics,1291,29,1,9,4.5,1
9862,P430,Electronics,4051,14,0,2,1.0,1
6934,P677,Electronics,2406,26,1,14,1.7,1
3707,P589,Electronics,2514,26,0,3,2.9,1
5288,P711,Fashion,3632,43,1,23,2.9,0
8387,P652,Beauty,1566,44,1,19,2.3,0
1843,P697,Sports,225,28,1,9,1.0,1
8951,P601,Sports,3792,7,1,24,2.5,1
4889,P455,Home,3898,35,0,18,4.1,1
9448,P445,Electronics,309,47,1,25,1.8,0
6250,P890,Fashion,1101,38,1,23,3.8,0
6831,P718,Electronics,889,4,0,25,3.1,1
7950,P164,Electronics,622,33,1,14,3.0,0
6840,P789,Sports,563,34,0,2,4.4,0
1216,P926,Electronics,2218,34,0,19,4.1,0
6043,P867,Fashion,4096,47,1,6,4.4,0
6009,P768,Beauty,3415,39,1,17,2.4,0
2162,P673,Beauty,217,2,0,15,1.9,1
2976,P127,Home,3662,9,0,13,1.9,0
8037,P465,Electronics,2830,23,0,25,1.1,1
7010,P995,Sports,1373,29,0,15,4.1,1
4053,P946,Home,1833,48,0,4,2.4,0
1806,P832,Home,965,4,1,17,2.8,0
7730,P480,Fashion,3719,8,1,-1,4.3,0
6283,P782,Electronics,664,2,0,4,2.2,1
7882,P239,Home,1628,46,0,7,1.1,1
6290,P118,Sports,4464,34,1,21,2.3,1
1782,P180,Electronics,4699,35,0,6,3.7,0
9268,P350,Fashion,2829,32,0,14,2.4,0
5261,P400,Electronics,1751,6,0,26,3.8,1
9552,P244,Sports,1689,4,0,3,1.6,1
3767,P845,Electronics,1623,34,1,22,3.6,1
5784,P884,Sports,3237,20,0,13,2.3,1
1521,P860,Beauty,4899,2,1,12,1.4,0
8937,P372,Fashion,527,27,0,0,3.3,0
9105,P404,Sports,864,27,1,10,1.2,0
5649,P459,Fashion,498,35,1,26,2.9,1
7533,P657,Fashion,3595,25,1,27,4.7,0
9445,P760,Home,1635,28,0,8,3.1,1
8828,P162,Electronics,654,11,1,2,1.7,0
9607,P364,Home,3174,13,0,5,4.0,1
2364,P588,Home,662,47,1,28,3.4,0
6664,P330,Sports,2074,26,1,7,3.5,0
2723,P735,Electronics,680,41,1,26,3.6,0
6373,P787,Electronics,299,20,1,0,1.0,0
6066,P607,Fashion,406,20,1,17,3.2,0
5346,P110,Electronics,2331,19,1,7,2.1,1
4444,P997,Electronics,308,30,0,5,1.9,0
8889,P417,Beauty,2976,4,0,24,4.6,1
7013,P760,Sports,107,20,1,10,3.4,0
4821,P867,Home,1448,1,1,24,4.3,0
4869,P611,Sports,4241,29,1,5,1.5,1
3062,P368,Electronics,2636,45,1,14,3.3,1
9758,P111,Electronics,2482,48,0,17,4.0,0
2498,P499,Fashion,2435,40,0,20,3.2,1
7583,P398,Home,3609,30,0,27,4.2,0
5244,P560,Fashion,4346,2,1,-1,2.3,0
3305,P246,Beauty,1931,45,0,3,1.6,1
1897,P587,Sports,1213,6,0,16,2.0,1
1225,P124,Beauty,3881,41,0,14,2.1,0
4107,P439,Electronics,4454,43,1,26,3.3,1
9431,P155,Beauty,3649,12,0,6,1.7,0
8537,P934,Fashion,3935,18,1,9,3.8,0
2999,P423,Beauty,1559,20,1,0,4.3,0
9421,P144,Home,4408,47,0,29,3.0,1
9495,P658,Beauty,619,43,0,18,2.0,0
2798,P388,Electronics,2026,11,1,19,2.1,1
6881,P856,Fashion,481,44,1,11,3.1,0
9290,P453,Sports,1738,25,0,27,2.9,0
6783,P745,Sports,4065,12,1,26,2.4,1
1957,P832,Fashion,3762,48,1,22,3.1,1
9014,P530,Electronics,530,15,1,23,2.3,1
8736,P848,Electronics,1051,47,0,21,4.6,0
3863,P814,Home,2268,41,1,10,4.1,1
3014,P746,Fashion,3510,42,1,9,4.8,1
3358,P283,Home,837,30,0,12,2.3,0
3458,P705,Home,111,44,0,1,2.3,0
2139,P963,Electronics,4393,20,0,17,2.7,0
5078,P568,Electronics,2107,8,0,23,2.4,0
5733,P419,Fashion,3727,0,1,3,3.4,0
3235,P464,Beauty,2945,45,1,21,3.4,0
2965,P905,Home,193,19,1,19,3.0,1
2202,P780,Sports,489,4,0,8,3.5,1
4710,P737,Home,1703,17,1,0,2.1,1
1013,P486,Home,2459,21,0,25,2.9,1
4600,P342,Home,4280,13,1,29,3.1,0
8141,P882,Beauty,4053,28,0,25,4.0,0
1915,P886,Fashion,2637,45,1,22,2.8,0
5203,P142,Fashion,1906,15,1,14,1.4,0
4681,P184,Sports,4939,27,0,26,3.3,1
8420,P733,Beauty,2822,33,0,15,4.7,1
1341,P370,Home,3149,43,0,27,4.9,0
1934,P230,Beauty,2460,22,0,17,2.1,1
2155,P359,Sports,895,44,0,4,3.7,1
4853,P546,Beauty,3297,4,1,2,2.7,1
9541,P656,Beauty,2828,40,1,20,4.7,1
6412,P467,Beauty,1724,0,1,9,2.2,0
5977,P617,Sports,3762,10,0,21,3.1,1
8894,P620,Electronics,4521,38,1,24,2.6,0
5866,P288,Sports,534,25,1,9,2.6,0
4533,P635,Electronics,651,5,1,14,4.5,1
1116,P780,Beauty,4488,36,0,5,3.1,0
5487,P681,Home,1764,27,1,0,1.8,0
3687,P117,Electronics,3960,16,1,5,2.1,0
8778,P924,Beauty,4025,28,1,0,4.9,0
4475,P740,Electronics,1363,8,1,18,3.4,0
9228,P935,Sports,3924,21,0,8,2.2,1
4800,P462,Home,2540,13,1,11,3.6,1
2295,P406,Electronics,4989,19,0,9,2.7,1
7779,P502,Fashion,4090,47,1,22,3.4,1
3383,P681,Home,3611,20,0,25,1.3,1
7218,P856,Fashion,1827,24,1,-1,4.6,1
9642,P941,Electronics,1436,45,0,6,2.8,0
9700,P844,Electronics,894,33,0,16,1.6,0
9201,P708,Beauty,4989,42,1,6,4.2,0
3847,P242,Home,360,43,0,23,2.7,0
1105,P167,Home,4486,16,0,17,1.9,0
1971,P115,Sports,3489,2,0,18,3.5,1
5400,P948,Fashion,1059,7,0,25,2.2,1
1595,P752,Beauty,4579,18,1,-1,4.1,0
5447,P232,Electronics,2496,26,1,10,2.5,0
8998,P771,Sports,2405,8,1,26,1.4,0
6908,P571,Fashion,1322,45,1,18,3.4,0
3621,P962,Electronics,2649,30,1,21,1.8,1
3699,P348,Home,2352,38,0,28,1.9,1
7335,P983,Electronics,1203,41,0,12,3.8,1
7800,P163,Home,2991,47,0,28,3.0,1
6065,P899,Home,2704,26,0,18,4.0,0
7563,P350,Sports,3076,10,0,20,3.3,0
7900,P286,Fashion,1453,44,0,8,4.5,0
9823,P392,Beauty,4577,5,0,3,1.8,1
3772,P685,Home,2419,33,0,15,4.1,1
9892,P843,Beauty,2706,34,1,22,2.1,1
1528,P243,Beauty,4833,38,1,21,4.7,0
6873,P934,Beauty,352,7,1,18,2.0,1
2989,P205,Beauty,4060,36,1,28,1.1,0
3828,P586,Home,3558,43,0,23,4.5,0
9853,P612,Beauty,1393,30,1,13,2.7,0
5538,P938,Home,1506,16,0,19,1.3,1
3804,P506,Fashion,4843,8,0,23,4.9,1
6968,P186,Home,3475,16,1,11,4.8,1
4563,P740,Fashion,3413,4,0,1,4.8,0
1263,P267,Beauty,3632,13,1,10,1.3,0
3754,P735,Sports,2692,10,1,22,2.5,1
1784,P513,Electronics,1099,0,1,3,4.9,1
1883,P282,Sports,3859,31,0,7,1.0,1
7098,P852,Fashion,1383,14,0,23,2.2,0
6686,P259,Fashion,3455,19,0,11,2.5,0
9253,P990,Electronics,4743,22,0,17,1.4,1
4711,P440,Home,730,14,1,6,2.7,1
2670,P387,Sports,817,37,1,6,5.0,0
6947,P743,Home,1011,14,1,8,1.6,1
3422,P641,Beauty,151,20,0,14,3.1,1
6907,P567,Beauty,2828,16,1,1,3.0,0
7474,P549,Home,1616,0,0,26,3.3,1
1029,P708,Sports,805,34,0,26,3.6,0
9239,P314,Home,2261,38,1,17,4.9,0
1481,P405,Fashion,1031,7,1,11,4.4,0
2809,P179,Home,4674,11,1,2,4.2,1
5021,P798,Electronics,282,19,1,13,3.6,0
8713,P911,Fashion,3200,11,0,7,4.6,0
4946,P875,Beauty,3273,20,1,9,1.4,1
2362,P186,Sports,2218,26,1,13,4.4,0
6589,P271,Home,930,9,1,15,2.4,0
5284,P732,Fashion,350,42,0,16,1.8,1
6377,P554,Sports,4836,48,0,21,3.5,0
4227,P574,Home,2462,7,1,1,1.8,1
2817,P153,Electronics,3919,42,0,22,3.9,0
7083,P799,Beauty,1200,12,0,26,3.3,1
5552,P572,Fashion,3996,9,0,27,2.9,1
1531,P576,Sports,2166,12,1,14,1.8,1
3044,P428,Sports,2213,20,1,12,4.3,0
3857,P827,Fashion,2974,28,0,6,4.3,1
3034,P501,Fashion,4684,2,1,5,1.2,0
4482,P991,Sports,3866,45,1,24,1.8,1
3565,P484,Fashion,4568,33,0,1,1.2,0
8451,P622,Electronics,3674,48,1,27,1.1,0
5613,P845,Home,3330,35,1,15,4.9,1
9683,P688,Sports,3626,38,1,28,1.9,0
5450,P200,Sports,3608,42,1,13,3.2,0
8125,P799,Sports,1522,29,1,6,4.9,1
2027,P781,Home,2733,41,1,9,3.9,0
3218,P501,Fashion,3118,41,1,22,2.3,1
3027,P720,Home,716,1,1,14,5.0,1
9747,P591,Home,2223,14,1,10,3.9,1
5098,P252,Sports,693,0,0,2,3.3,1
5381,P236,Electronics,1722,31,0,0,1.8,1
3232,P901,Electronics,3633,39,0,10,4.3,1
6089,P406,Fashion,4200,47,0,17,1.1,1
5098,P606,Home,534,1,0,2,1.6,1
9038,P311,Sports,4395,27,0,5,4.9,0
9714,P509,Sports,2002,12,1,18,4.6,0
3138,P678,Beauty,2702,23,1,20,4.0,1
4525,P702,Beauty,3298,3,0,7,1.7,1
4474,P510,Electronics,1907,44,0,15,4.2,1
7003,P844,Beauty,2562,27,0,1,3.3,0
4353,P105,Beauty,3054,47,1,23,3.8,1
8899,P458,Sports,2527,20,0,29,4.1,0
1998,P795,Sports,2357,28,0,17,1.3,1
2950,P506,Sports,396,40,1,21,3.8,0
4035,P481,Home,2223,0,0,28,3.5,1
2242,P419,Fashion,3313,22,1,24,1.1,1
9113,P803,Electronics,2982,36,0,1,4.6,1
3861,P553,Sports,1997,27,0,11,3.4,0
8227,P651,Electronics,606,49,0,26,3.6,1
8175,P679,Sports,2904,8,1,19,4.7,1
8518,P539,Sports,197,4,0,17,2.5,1
1685,P554,Electronics,3068,27,0,23,1.7,0
6748,P549,Home,4208,45,0,16,1.2,1
8216,P117,Home,3797,16,1,10,4.2,0
2159,P588,Sports,4531,40,0,11,2.5,1
9975,P593,Fashion,932,41,1,20,2.4,0
5141,P717,Electronics,3235,10,1,14,4.0,1
2172,P578,Beauty,2090,36,1,17,1.7,0
2142,P307,Sports,4933,30,1,26,1.7,1
2435,P253,Beauty,995,14,0,2,2.9,1
9850,P181,Fashion,2096,34,1,0,1.2,1
2445,P493,Sports,176,48,0,29,2.3,1
1721,P788,Electronics,2220,1,1,5,3.7,1
7301,P513,Fashion,3797,38,0,19,3.1,0
1161,P802,Home,3859,43,0,2,2.8,0
2443,P604,Sports,2595,25,0,14,4.9,1
1633,P484,Electronics,1057,13,1,22,4.8,1
4600,P872,Electronics,1208,1,1,5,3.8,1
1409,P463,Sports,4491,17,1,14,2.0,0
6538,P665,Home,503,26,0,18,1.1,1
4818,P500,Fashion,899,31,1,6,1.2,0
7570,P596,Fashion,1791,24,1,18,3.2,0
4163,P262,Home,3024,17,1,4,2.1,0
9672,P555,Electronics,3112,46,0,22,4.8,0
5891,P584,Home,175,6,0,8,4.5,1
5472,P132,Fashion,3616,32,0,29,4.3,1
9521,P852,Fashion,1368,7,1,15,1.6,1
8642,P283,Home,2028,9,0,7,3.7,0
6270,P152,Beauty,860,8,1,14,4.5,0
3746,P889,Fashion,3919,22,1,20,3.1,1
6307,P373,Beauty,4991,14,0,16,2.2,1
8266,P572,Home,4477,28,1,18,2.1,0
4112,P387,Home,1758,47,1,14,2.1,1
1914,P561,Beauty,1354,0,1,26,1.4,0
4961,P289,Sports,2871,40,1,19,2.8,1
3071,P175,Beauty,527,46,0,17,4.4,1
5911,P336,Home,3414,30,0,10,3.6,0
7054,P390,Beauty,1115,12,1,25,3.7,1
6211,P486,Home,2208,32,0,5,2.1,0
5768,P439,Home,3887,27,0,27,1.1,1
9112,P606,Beauty,627,6,1,24,3.1,0
6076,P575,Fashion,3103,28,1,-1,4.0,0
7151,P506,Home,4437,43,0,-1,1.6,1
5751,P341,Home,1578,33,0,21,3.4,0
7302,P964,Fashion,1520,11,0,20,2.6,0
3305,P631,Beauty,4709,25,0,18,2.7,0
9876,P651,Fashion,1060,38,1,28,1.9,1
6329,P650,Sports,3342,21,1,3,2.5,1
9584,P891,Sports,3558,10,0,13,3.8,1
7738,P997,Fashion,3124,5,1,17,1.3,1
7688,P776,Electronics,1119,13,0,0,3.6,1
6697,P775,Electronics,4265,32,0,9,2.2,1
6940,P531,Electronics,1951,9,0,14,4.0,0
6836,P119,Electronics,2333,47,1,9,3.2,0
1570,P581,Fashion,1136,10,1,24,3.6,0
9490,P725,Beauty,595,45,0,13,4.0,1
5305,P677,Home,1549,1,1,29,3.2,0
9547,P267,Fashion,3510,17,0,26,4.8,1
6598,P704,Fashion,4993,27,1,21,3.4,0
1780,P665,Home,1321,42,1,0,3.4,0
9525,P989,Fashion,4725,13,0,14,1.2,1
9000,P231,Beauty,2062,24,0,3,3.8,1
9887,P479,Fashion,3066,1,0,18,3.2,1
3527,P349,Beauty,893,12,0,13,4.1,0
8317,P264,Fashion,4501,14,0,22,2.9,1
1940,P923,Home,4551,49,1,15,1.0,1
3906,P525,Home,2707,2,0,15,3.2,0
9191,P925,Fashion,252,2,0,-1,2.1,1
5348,P752,Sports,3666,37,0,17,2.0,0
7279,P566,Electronics,4837,38,0,14,2.7,0
3290,P800,Sports,1631,23,1,21,1.2,0
2405,P257,Home,2700,2,0,17,2.3,1
8031,P659,Home,3682,3,1,3,2.6,1
4692,P496,Fashion,355,18,1,20,1.6,1
8520,P644,Sports,2513,10,0,25,2.8,0
1498,P398,Beauty,3472,14,0,13,2.5,1
1415,P313,Sports,1769,5,1,9,2.7,1
9114,P918,Sports,1284,2,0,28,2.9,0
4296,P418,Beauty,4417,7,0,15,1.8,1
6135,P922,Fashion,1075,27,1,18,2.9,0
7128,P613,Fashion,1969,46,1,10,2.0,1
1836,P693,Electronics,1229,40,1,10,4.9,1
8327,P723,Fashion,2510,39,0,28,1.4,0
2990,P966,Home,1471,33,0,0,3.8,0
4964,P645,Electronics,2926,10,0,26,2.8,1
5198,P943,Electronics,4071,2,1,14,2.4,1
2637,P735,Sports,3697,40,0,25,3.8,0
6289,P434,Electronics,3529,34,0,12,3.5,1
8749,P945,Beauty,452,20,1,5,3.1,1
4747,P759,Electronics,3494,2,0,8,4.9,1
5914,P183,Home,175,46,0,6,4.7,0
2739,P957,Sports,1295,30,0,10,4.3,0
6965,P962,Fashion,558,22,1,15,4.2,0
7403,P775,Fashion,4758,31,0,6,2.7,0
6243,P174,Home,362,10,0,12,1.7,1
3199,P149,Sports,3892,14,0,25,1.6,1
6572,P929,Electronics,3635,2,0,22,3.2,0
9669,P609,Sports,3119,11,1,3,2.8,1
6472,P601,Beauty,2831,22,0,23,2.9,1
2597,P824,Electronics,4551,12,0,4,3.0,1
6192,P475,Fashion,3654,34,1,0,2.7,1
6879,P558,Sports,3189,46,0,12,2.1,0
2545,P135,Sports,3522,38,0,4,1.6,0
2130,P395,Beauty,3291,32,1,-1,3.6,0
4961,P211,Beauty,1998,9,1,26,2.1,1
6160,P455,Fashion,3058,1,1,28,2.0,1
5546,P205,Electronics,4677,37,0,15,4.1,0
8498,P149,Home,1121,49,0,10,3.2,1
3730,P501,Home,3371,49,1,7,4.5,0
7127,P512,Sports,276,27,0,15,3.8,1
8834,P894,Electronics,272,6,0,4,2.9,1
5065,P281,Home,3050,35,1,7,2.9,1
2338,P696,Sports,1431,35,0,3,1.4,0
3674,P203,Sports,4448,1,1,8,4.0,0
3727,P632,Sports,3053,17,0,13,3.8,0
5162,P437,Beauty,4193,12,1,0,2.6,1
3341,P204,Electronics,2054,22,0,13,1.2,1
8896,P552,Fashion,1888,43,1,-1,1.0,0
4920,P209,Fashion,4106,46,0,25,3.9,0
8601,P520,Fashion,4381,27,1,2,1.8,1
9503,P392,Electronics,4601,3,1,0,3.2,0
9418,P590,Beauty,4579,9,0,15,3.6,0
6389,P366,Fashion,3430,12,1,7,3.4,1
9476,P157,Fashion,440,26,0,2,1.4,1
3379,P195,Beauty,3984,6,1,29,3.9,1
2209,P856,Fashion,1956,31,1,24,4.1,0
9101,P744,Beauty,4345,31,0,7,4.0,0
6348,P876,Home,4896,5,1,18,3.0,1
1893,P246,Fashion,613,13,0,-1,2.7,1
8692,P447,Home,3439,2,1,26,4.6,1
9002,P865,Beauty,1379,36,0,26,3.9,1
5964,P478,Sports,646,5,0,9,3.0,1
6945,P456,Beauty,2676,26,0,15,2.7,0
8314,P942,Fashion,4296,33,0,29,1.6,0
4124,P869,Electronics,4636,25,0,26,1.8,0
4809,P295,Beauty,814,17,1,5,1.3,1
2666,P785,Sports,4459,5,1,16,4.3,0
1277,P995,Sports,3540,28,1,22,2.8,1
6084,P537,Beauty,4226,47,0,20,4.8,1
5954,P463,Home,2353,31,1,10,2.1,0
7116,P329,Home,386,2,0,12,2.0,0
1836,P413,Beauty,2269,47,1,16,4.1,1
2508,P493,Beauty,2393,16,1,24,3.3,0
8405,P525,Electronics,4027,6,0,26,3.0,1
1009,P585,Fashion,1856,49,1,14,1.2,1
5328,P410,Home,1536,33,1,14,2.7,0
9254,P240,Fashion,730,6,0,11,1.4,1
5099,P362,Home,1119,27,1,11,2.3,0
3247,P680,Sports,1379,20,1,29,1.6,1
5648,P260,Electronics,878,47,1,11,4.1,1
5401,P582,Beauty,1932,6,0,27,1.7,1
1197,P625,Beauty,2038,12,1,16,1.9,0
8632,P626,Beauty,4393,6,0,15,3.3,0
4668,P695,Fashion,4506,42,0,9,4.7,1
3831,P286,Sports,2695,18,1,19,2.9,0
5453,P135,Electronics,3574,48,0,5,3.9,1
3543,P673,Electronics,2796,15,1,24,1.1,0
9312,P145,Home,4109,1,1,13,1.1,1
4210,P464,Beauty,2034,48,1,16,3.7,0
3169,P889,Electronics,1298,30,1,0,2.0,0
1562,P438,Fashion,1199,9,0,28,3.8,0
2782,P844,Fashion,1384,44,0,24,1.7,1
3933,P332,Sports,4545,14,0,18,4.8,0
5618,P746,Beauty,3426,22,1,8,2.7,0
1905,P521,Fashion,1339,33,1,18,2.9,0
2704,P993,Beauty,4620,3,1,26,3.7,1
2877,P472,Electronics,2667,25,0,11,4.8,1
6298,P933,Fashion,4788,30,1,14,1.6,0
3269,P740,Fashion,1293,35,1,22,1.7,0
3931,P275,Home,2412,44,0,11,1.5,1
2003,P806,Beauty,1514,35,0,18,4.7,1
4365,P278,Sports,3097,10,1,7,4.1,0
3151,P267,Sports,4055,39,1,23,1.4,0
6290,P156,Beauty,3034,0,1,13,3.3,1
3755,P342,Fashion,4003,10,0,2,2.6,0
5025,P227,Home,3887,22,1,2,3.8,1
3521,P457,Fashion,4633,43,1,7,2.0,1
1106,P941,Fashion,1171,43,0,18,3.3,1
1702,P525,Home,2098,13,1,28,3.0,0
5669,P827,Home,3967,38,0,6,3.1,0
7211,P737,Sports,4425,47,1,14,3.4,1
3237,P548,Sports,4648,20,0,21,4.1,0
3818,P455,Home,841,9,1,6,4.1,0
2019,P640,Home,1425,5,0,3,4.2,1
1733,P725,Fashion,1130,35,0,0,4.4,0
4295,P780,Sports,3957,11,1,3,2.7,0
6611,P967,Sports,1127,35,0,29,2.6,1
2162,P983,Electronics,2219,27,0,15,1.8,1
5149,P708,Electronics,4183,24,0,8,4.0,0
5734,P929,Fashion,2169,14,1,16,2.5,1
3858,P193,Fashion,4178,26,0,27,3.0,0
6238,P600,Electronics,4603,22,0,7,3.9,0
8418,P688,Fashion,1639,11,1,19,4.0,1
4651,P910,Beauty,1979,32,1,21,3.0,1
9714,P293,Beauty,3210,49,1,23,2.6,0
4066,P316,Fashion,4262,34,0,11,1.6,1
4416,P773,Beauty,2839,4,0,25,2.3,0
7926,P262,Electronics,3711,4,1,20,4.2,0
1663,P454,Home,4841,32,0,8,4.7,1
8038,P202,Sports,1451,20,1,20,4.3,1
1722,P892,Electronics,3533,32,1,0,3.7,1
9659,P284,Beauty,1170,49,0,24,4.9,0
5729,P886,Electronics,438,26,0,18,2.4,1
2395,P921,Beauty,3967,24,0,9,3.1,0
9876,P449,Beauty,4563,5,0,20,3.8,1
9336,P821,Beauty,1135,28,0,-1,4.3,0
4100,P755,Electronics,300,12,0,17,4.1,1
1745,P174,Sports,3930,44,0,4,3.8,0
9727,P834,Electronics,1039,6,1,3,4.0,1
6010,P331,Beauty,2083,41,0,0,3.2,1
3646,P562,Fashion,2032,16,1,-1,1.1,0
1361,P563,Sports,4196,47,0,25,3.8,1
1500,P915,Electronics,1748,37,1,14,2.3,1
3236,P450,Electronics,832,38,1,8,3.0,1
3495,P814,Beauty,1010,31,1,3,1.7,0
6560,P180,Electronics,2461,31,0,26,4.3,0
9163,P700,Sports,1095,46,1,29,3.1,1
2743,P844,Sports,3728,36,1,19,3.9,0
6163,P849,Beauty,1653,29,1,25,1.2,0
2269,P864,Beauty,1808,26,0,3,4.2,0
5378,P597,Fashion,4789,20,1,18,1.7,1
4218,P230,Fashion,719,5,0,1,1.6,1
4490,P379,Beauty,1390,34,0,16,3.0,1
7657,P166,Electronics,963,48,1,6,4.7,1
4802,P978,Home,396,17,1,26,2.6,0
7765,P605,Home,3190,28,1,26,1.2,0
6770,P508,Fashion,4504,45,1,5,3.3,1
4216,P957,Home,700,6,0,26,2.6,0
5601,P751,Fashion,4445,33,0,21,2.3,0
1583,P679,Home,2368,0,1,1,4.1,1
4926,P638,Home,2357,19,0,5,3.1,1
4587,P428,Sports,682,35,1,20,1.7,0
4183,P704,Electronics,1954,33,1,-1,3.3,0
9270,P416,Home,1530,12,0,26,4.1,1
1165,P458,Electronics,2184,27,0,16,2.5,0
1424,P428,Sports,3754,7,1,14,3.0,1
1826,P273,Sports,1842,27,0,4,2.3,0
8330,P856,Electronics,3017,16,1,1,5.0,0
8211,P298,Sports,2169,18,0,21,3.1,1
2160,P618,Electronics,3077,10,1,8,2.7,0
6411,P499,Fashion,268,11,1,29,3.7,0
9024,P941,Fashion,2877,15,1,-1,1.7,1
8362,P447,Electronics,1347,11,1,27,4.4,1
5399,P957,Sports,452,48,1,29,1.3,1
7308,P562,Fashion,3228,3,0,13,3.1,0
9234,P750,Electronics,1061,47,0,-1,1.1,0
3791,P970,Sports,2856,36,1,16,1.4,0
2935,P411,Beauty,1996,7,1,13,3.2,0
8903,P647,Electronics,4345,15,0,29,4.7,1
3869,P850,Fashion,2629,32,1,22,3.6,0
9276,P621,Fashion,1484,17,0,15,2.4,1
